주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
356-2-000021,가흥2동 공영주차장,공영,노외,,경상북도 영주시 가흥동 480-57,77,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8304601132,128.6096679832,N,2025-07-31,5090000,경상북도 영주시
356-2-000023,신사골 지구,공영,노외,,경상북도 영주시 영주동 19-101,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8305436163,128.62546739,N,2025-07-31,5090000,경상북도 영주시
364-3-000023,영양반딧불이 생태공원,공영,부설,경상북도 영양군 수비면 반딧불이로 129,경상북도 영양군 수비면 수하리 255-1,52,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,60,0,,,,,,,,경상북도 영양군청,054-680-5334,36.830693,129.270169,N,2025-12-11,5170000,경상북도 영양군
302-2-000072,두정 제1공영주차장,공영,노외,충청남도 천안시 서북구 두정상가7길 12,충청남도 천안시 서북구 두정동 1365,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,0,10,200,24,10000,80000,카드+가상계좌입금,최초30분 무료 / 30분초과 시 10분마다 200원(2시간 이내)+2시간 초과 시 10분마다 300원 / 경차 및 장애인 50 할인,천안도시공사,041-529-5120,36.8311333,127.1391441,Y,2025-11-28,4490000,충청남도 천안시
356-2-000017,구공무원아파트주차장,공영,노외,,경상북도 영주시 하망동 202-7,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8312048761,128.6314940769,N,2025-07-31,5090000,경상북도 영주시
302-2-000067,두정역 제1공영주차장,공영,노외,충청남도 천안시 서북구 두정로 310,충청남도 천안시 서북구 두정동 91-4,42,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,0,10,100,24,5000,40000,카드+가상계좌입금,환승주차장 / 최초30분 무료 / 30분초과 시 10분마다 100원(2시간 이내)+2시간 초과 시 10분마다 200원 / 경차 및 장애인 50 할인,천안도시공사,041-529-5120,36.83176092,127.1510379,Y,2025-11-28,4490000,충청남도 천안시
302-3-000093,두정문화회관주차장,공영,부설,충청남도 천안시 서북구 봉정로 347,충청남도 천안시 서북구 두정동 1503,52,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,충청남도 천안시청,041-521-3744,36.83296339,127.1451493,,2025-11-28,4490000,충청남도 천안시
356-2-000015,가흥2동 공영주차장,공영,노외,,경상북도 영주시 가흥동 522-50(화성리버빌 앞),11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8330138013,128.6126402279,N,2025-07-31,5090000,경상북도 영주시
371-1-000015,상운면사무소 주변,공영,노상,경상북도 봉화군 상운면 예봉로 1281,경상북도 봉화군 상운면 가곡리 400,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.833518,128.755058,,2025-09-15,5240000,경상북도 봉화군
356-2-000044,가흥동 현대아파트 인근 공영주차장,공영,노외,,경상북도 영주시 가흥동 521-2,52,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8335246137,128.6101467311,Y,2025-07-31,5090000,경상북도 영주시
302-3-000092,두정도서관주차장,공영,부설,충청남도 천안시 서북구 부성3길 9,충청남도 천안시 서북구 두정동 985,46,2,5부제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,무료,0,,,,,,,,,충청남도 천안시청,041-521-3733,36.83459674,127.1346155,,2025-11-28,4490000,충청남도 천안시
302-3-000085,부성2동주민센터주차장,공영,부설,충청남도 천안시 서북구 부성7길 39-5,충청남도 천안시 서북구 두정동 1040,6,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,무료,0,,,,,,,,,충청남도 천안시청,041-521-6691,36.83733587,127.1379223,,2025-11-28,4490000,충청남도 천안시
301-2-000021,안서 제1공영주차장,공영,노외,,충청남도 천안시 동남구 안서동 526-39,121,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,천안도시공사,041-529-5120,36.837569,127.173361,Y,2025-11-28,4490000,충청남도 천안시
289-2-000014,평리엄마손칼국수옆무료공영주차장,공영,노외,충청남도 서산시 성연면 성연로 214,충청남도 서산시 성연면 평리 290,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.83788931,126.462273,N,2025-04-23,4530000,충청남도 서산시
302-2-000111,노태공원공영주차장,공영,노외,충청남도 천안시 서북구 노태산로131,,98,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,120,0,10,200,,5000,,카드+가상계좌입금,최초120분 무료 / 120분초과 시 10분마다 400원(3시간이내)+3시간 초과 시 10분마다 500원,천안도시공사,041-529-5001,36.838151262,127.1281753557,Y,2025-11-28,4490000,충청남도 천안시
364-3-000022,청소년수련원,공영,부설,경상북도 영양군 수비면 반딧불이로 227,경상북도 영양군 수비면 수하리 240,48,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,60,0,,,,,,,,경상북도 영양군청,054-680-5324,36.838397,129.269422,Y,2025-12-11,5170000,경상북도 영양군
288-2-000040,캠핑용자동차 전용주차장,공영,노외,충청남도 아산시 염치읍 아산로710번길 67,충청남도 아산시 염치읍 서원리 산10-5,29,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,,,,,,80000,카드+계좌이체,정기권(아산시민 60000),아산시시설관리공단,041-531-6997,36.83849933,126.9726365,Y,2025-09-01,B553452,아산시시설관리공단
288-2-000040,캠핑용자동차 전용공영주차장,공영,노외,,충청남도 아산시 염치읍 서원리 산10-5,29,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0,,,,,,80000,계좌이체 / 카드(방문),아산시민 60000원,충청남도 아산시,041-540-2369,36.838541,126.972635,Y,2025-05-12,4520000,충청남도 아산시
302-2-000069,성성 제1공영주차장,공영,노외,,충청남도 천안시 서북구 성성동 511-9,62,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,천안도시공사,041-529-5120,36.83859055,127.1166418,Y,2025-11-28,4490000,충청남도 천안시
371-2-000042,청량산 비나리정보화 마을,공영,노외,경상북도 봉화군 명호면 비나리길 156,경상북도 봉화군 명호면 풍호리 229-4,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.839359,128.879975,,2025-09-15,5240000,경상북도 봉화군
302-3-000084,부성1동주민센터주차장,공영,부설,충청남도 천안시 서북구 부대중앙길 51,충청남도 천안시 서북구 부대동 939,13,2,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,무료,0,,,,,,,,,충청남도 천안시청,041-521-6981,36.8426114928,127.1522288,,2025-11-28,4490000,충청남도 천안시
372-2-000012,망양해수욕장 공영주차장,공영,노외,경상북도 울진군 기성면 망양1길 7,,134,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 울진군,054-789-6392,36.842865,129.4337481,,2025-08-11,5250000,경상북도 울진군
289-2-000144,지곡면 무장리 921-11 임시공영주차장,공영,노외,,충청남도 서산시 지곡면 무장리 921-11,139,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8428853593,126.4445874114,N,2025-04-23,4530000,충청남도 서산시
372-2-000021,망양해수욕장 공영주차장,공영,노외,,경상북도 울진군 기성면 망양리 140-1,118,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상북도 울진군,054-789-6392,36.84338152,129.4330485,,2025-08-11,5250000,경상북도 울진군
289-2-000201,지곡면 무장리 1758 공영주차장,공영,노외,,충청남도 서산시 지곡면 무장리 1758,136,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8472372873,126.4589171987,N,2025-04-23,4530000,충청남도 서산시
289-2-000200,지곡면 무장리 1776 공영주차장,공영,노외,,충청남도 서산시 지곡면 무장리 1776,228,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8475983621,126.4574295243,N,2025-04-23,4530000,충청남도 서산시
279-1-000001,읍내리 정자도로 노상주차장,공영,노상,충청북도 진천군 진천읍 남산길 60,충청북도 진천군 진천읍 교성리 202-2,105,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청북도 진천군청,043-539-4332,36.85395363,127.4417656,N,2025-08-07,4450000,충청북도 진천군
279-1-000002,교성리 노상주차장,공영,노상,충청북도 진천군 진천읍 상산로 91,충청북도 진천군 진천읍 읍내리 474-1,74,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청북도 진천군청,043-539-4332,36.8548169,127.4441785,N,2025-08-07,4450000,충청북도 진천군
289-2-000199,지곡면 무장리 1717 공영주차장,공영,노외,,충청남도 서산시 지곡면 무장리 1717,45,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8550103546,126.4602173826,N,2025-04-23,4530000,충청남도 서산시
289-2-000198,지곡면 무장리 1798 공영주차장,공영,노외,,충청남도 서산시 지곡면 무장리 1798,102,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8553533494,126.4587993322,N,2025-04-23,4530000,충청남도 서산시
371-2-000040,낙동강 레프팅 공영주차장 1,공영,노외,경상북도 봉화군 명호면 청량로 1136-46,경상북도 봉화군 명호면 도천리 200-3,21,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.856808,128.902776,,2025-09-15,5240000,경상북도 봉화군
279-2-000011,어울림광장 공영주차타워,공영,노외,충청북도 진천군 진천읍 남산10길 27,충청북도 진천군 진천읍 읍내리 120-13,104,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청북도 진천군청,043-539-4332,36.85705597,127.4471784,Y,2025-08-07,4450000,충청북도 진천군
371-2-000041,낙동강 레프팅 공영주차장 2,공영,노외,경상북도 봉화군 명호면 청량로 1136-12,경상북도 봉화군 명호면 도천리 200-4,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.857479,128.903327,,2025-09-15,5240000,경상북도 봉화군
279-2-000005,백곡천 하상주차장,공영,노외,충청북도 진천군 진천읍 중앙동8길 27,충청북도 진천군 진천읍 읍내리 471-142,964,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청북도 진천군청,043-539-4332,36.85781645,127.4474978,N,2025-08-07,4450000,충청북도 진천군
371-2-000038,명호식당 앞 공영주차장,공영,노외,경상북도 봉화군 명호면 도천길 15-5,경상북도 봉화군 명호면 도천리 255-6,32,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.858283,128.899503,,2025-09-15,5240000,경상북도 봉화군
371-1-000014,명호면사무소 주변,공영,노상,경상북도 봉화군 명호면 도천길 18-5,경상북도 봉화군 명호면 도천리 186-1,38,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.858663,128.900499,,2025-09-15,5240000,경상북도 봉화군
371-2-000039,낙동강 비나리 테마공원 공영주차장,공영,노외,경상북도 봉화군 명호면 청량로 1157,경상북도 봉화군 명호면 도천리 188,96,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,경상북도 봉화군청,054-679-6293,36.858884,128.900696,,2025-09-15,5240000,경상북도 봉화군
279-2-000012,읍내리 공영주차장,공영,노외,충청북도 진천군 진천읍 중앙북로 31,충청북도 진천군 진천읍 읍내리 246,40,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청북도 진천군청,043-539-4332,36.85909106,127.4408411,N,2025-08-07,4450000,충청북도 진천군
289-2-000197,성연면 해성리 647 공영주차장,공영,노외,,충청남도 서산시 성연면 해성리 647,40,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8591212961,126.4807706740,N,2025-04-23,4530000,충청남도 서산시
289-2-000196,성연면 해성리 640 공영주차장,공영,노외,,충청남도 서산시 성연면 해성리 640,136,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.8612245023,126.4793225713,N,2025-04-23,4530000,충청남도 서산시
356-2-000047,봉현면 일원 공영주차장,공영,노외,,경상북도 영주시 봉현면 오현리 339-3,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.86341464,128.5236975,Y,2025-07-31,5090000,경상북도 영주시
289-2-000010,화천리무료공영주차장,공영,노외,충청남도 서산시 지곡면 화천2길 66,충청남도 서산시 지곡면 화천리 1301-71,21,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,충청남도 서산시청,,36.86459289,126.4340036,N,2025-04-23,4530000,충청남도 서산시
356-2-000001,풍기읍 공영주차장,공영,노외,,경상북도 영주시 풍기읍 동부리 493-21,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8684121424,128.5326381148,Y,2025-07-31,5090000,경상북도 영주시
356-1-000001,풍기홈마트부근,공영,노상,,경상북도 영주시 풍기읍 성내리 112-1,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.86888781,128.5243669,Y,2025-07-31,5090000,경상북도 영주시
299-2-000035,이원면 가재산 입구 주차장,공영,노외,,충청남도 태안군 이원면 포지리 51-12,60,5,미시행,평일+토요일+공휴일,01:00,23:59,01:00,23:59,01:00,23:59,무료,30,0,10,100,24,,,,,충청남도 태안군청,041-670-2718,36.86912433,126.2797643,,2025-12-29,4620000,충청남도 태안군
299-2-000036,이원면 면사무소 인근 주차장,공영,노외,,충청남도 태안군 이원면 포지리 33-16,30,5,미시행,평일+토요일+공휴일,01:00,23:59,01:00,23:59,01:00,23:59,무료,30,0,10,100,24,,,,,충청남도 태안군청,041-670-2718,36.87026984,126.2808494,,2025-12-29,4620000,충청남도 태안군
356-1-000001,풍기롯데리아↔파리바게뜨↔풍기동부교회,공영,노상,,경상북도 영주시 풍기읍 성내리 27-16,32,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8703371,128.5254544,Y,2025-07-31,5090000,경상북도 영주시
356-2-000041,풍기 성동상가앞 주차장,공영,노외,,경상북도 영주시 풍기읍 성내리 14,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8705878819,128.5266205794,N,2025-07-31,5090000,경상북도 영주시
356-1-000001,풍기 소방서↔풍기파출소사거리,공영,노상,,경상북도 영주시 풍기읍 성내리 151-1,35,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8708776668,128.5239547555,Y,2025-07-31,5090000,경상북도 영주시
302-3-000091,성거도서관주차장,공영,부설,충청남도 천안시 서북구 성거읍 천흥3길 3,충청남도 천안시 서북구 성거읍 천흥리 432-3,17,2,5부제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,무료,0,,,,,,,,,충청남도 천안시청,041-521-3734,36.87162843,127.2010113,,2025-11-28,4490000,충청남도 천안시
356-2-000027,풍기읍 서부리 공영주차장,공영,노외,,경상북도 영주시 풍기읍 서부리 106-2,66,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,0,,,,,,,,경상북도 영주시청,054-639-6843,36.8720207649,128.5270649561,Y,2025-07-31,5090000,경상북도 영주시
